1,0000000000000000 1,0000000000000000 0,2857142857142860 5,0000000000000000 1,1428571428571400 0,7777777777777780 0,2000000000000000 0,1250000000000000 1,2500000000000000 1,2000000000000000 3,0000000000000000 0,7777777777777780 0,4000000000000000 9,0000000000000000 0,1428571428571430 0,7500000000000000 0,2500000000000000 2,0000000000000000 1,0000000000000000 0,8571428571428570 3,5000000000000000 0,7142857142857140 0,7500000000000000 1,0000000000000000 9,0000000000000000 0,1428571428571430 0,1111111111111110 0,2500000000000000 4,0000000000000000 0,2857142857142860 0,8000000000000000 0,4000000000000000 0,8888888888888890 0,3333333333333330 0,3750000000000000 0,2857142857142860 0,1250000000000000 1,0000000000000000 1,5000000000000000 0,2500000000000000 1,3333333333333300 2,6666666666666700 0,2500000000000000 1,5000000000000000 0,2500000000000000 4,0000000000000000 0,2500000000000000 0,8000000000000000 0,2500000000000000 2,2500000000000000 
1,0000000000000000 0,1111111111111110 0,6666666666666670 1,0000000000000000 0,3333333333333330 0,3333333333333330 0,8571428571428570 3,0000000000000000 4,0000000000000000 0,2222222222222220 0,3333333333333330 0,6000000000000000 0,4285714285714290 1,0000000000000000 0,2500000000000000 1,3333333333333300 1,0000000000000000 1,0000000000000000 0,1250000000000000 0,4444444444444440 3,0000000000000000 0,5555555555555560 1,7500000000000000 1,5000000000000000 0,8333333333333330 0,2857142857142860 1,0000000000000000 1,6666666666666700 0,1250000000000000 0,8888888888888890 3,0000000000000000 2,5000000000000000 4,0000000000000000 0,2857142857142860 3,0000000000000000 1,1428571428571400 0,2000000000000000 1,2857142857142900 2,0000000000000000 0,5000000000000000 1,1666666666666700 1,1666666666666700 1,1250000000000000 1,2500000000000000 3,0000000000000000 2,0000000000000000 1,0000000000000000 0,4444444444444440 1,5000000000000000 3,5000000000000000 
0,5555555555555560 0,5714285714285710 1,6000000000000000 0,8571428571428570 0,1250000000000000 3,0000000000000000 0,2500000000000000 2,3333333333333300 1,2500000000000000 0,7500000000000000 1,6000000000000000 0,7142857142857140 0,7500000000000000 0,8750000000000000 0,5000000000000000 8,0000000000000000 4,0000000000000000 1,0000000000000000 3,0000000000000000 0,2222222222222220 1,0000000000000000 0,5000000000000000 5,0000000000000000 1,0000000000000000 1,6000000000000000 0,3333333333333330 0,8000000000000000 1,2857142857142900 1,0000000000000000 1,0000000000000000 0,5000000000000000 0,6250000000000000 4,0000000000000000 4,0000000000000000 0,2500000000000000 1,0000000000000000 1,3333333333333300 1,6000000000000000 0,3333333333333330 1,3333333333333300 1,3333333333333300 0,8333333333333330 1,0000000000000000 0,3333333333333330 2,0000000000000000 0,7500000000000000 1,1666666666666700 0,1111111111111110 1,0000000000000000 0,8750000000000000 
8,0000000000000000 0,7777777777777780 3,0000000000000000 0,6000000000000000 2,5000000000000000 1,5000000000000000 4,0000000000000000 7,0000000000000000 0,8888888888888890 2,6666666666666700 0,6000000000000000 1,0000000000000000 0,3333333333333330 2,3333333333333300 3,0000000000000000 1,6000000000000000 6,0000000000000000 2,5000000000000000 0,8000000000000000 2,0000000000000000 2,6666666666666700 0,6250000000000000 0,6250000000000000 2,5000000000000000 0,2000000000000000 0,6666666666666670 0,2500000000000000 0,6666666666666670 0,8000000000000000 0,6666666666666670 1,2500000000000000 1,4000000000000000 0,7500000000000000 0,5000000000000000 0,8888888888888890 3,5000000000000000 1,3333333333333300 2,0000000000000000 1,1666666666666700 0,2500000000000000 0,8750000000000000 6,0000000000000000 0,8888888888888890 1,0000000000000000 2,0000000000000000 0,3333333333333330 2,3333333333333300 0,2000000000000000 0,8750000000000000 1,5000000000000000 
1,0000000000000000 0,7500000000000000 0,6250000000000000 0,7500000000000000 4,5000000000000000 0,5714285714285710 0,3750000000000000 0,6666666666666670 0,2500000000000000 0,6666666666666670 1,4000000000000000 1,0000000000000000 1,0000000000000000 0,5714285714285710 1,1250000000000000 0,5714285714285710 0,1428571428571430 1,7500000000000000 1,2857142857142900 7,0000000000000000 2,0000000000000000 1,6666666666666700 1,1428571428571400 0,7142857142857140 0,6250000000000000 0,1666666666666670 1,2000000000000000 1,0000000000000000 0,4000000000000000 1,3333333333333300 0,5000000000000000 1,5000000000000000 1,3333333333333300 1,1428571428571400 2,2500000000000000 0,7777777777777780 0,3333333333333330 1,0000000000000000 0,6666666666666670 3,0000000000000000 2,0000000000000000 1,0000000000000000 3,0000000000000000 0,3333333333333330 2,6666666666666700 0,7777777777777780 1,0000000000000000 1,1428571428571400 1,1666666666666700 0,1250000000000000 
0,2222222222222220 0,5000000000000000 0,3750000000000000 0,4285714285714290 1,1666666666666700 2,2500000000000000 0,3333333333333330 0,3333333333333330 0,4285714285714290 3,0000000000000000 2,2500000000000000 1,0000000000000000 1,0000000000000000 1,3333333333333300 0,4285714285714290 0,3333333333333330 8,0000000000000000 1,0000000000000000 6,0000000000000000 0,1666666666666670 0,2500000000000000 1,6000000000000000 3,0000000000000000 0,7500000000000000 0,1428571428571430 0,6666666666666670 0,2500000000000000 0,7500000000000000 0,1666666666666670 1,0000000000000000 5,0000000000000000 0,6000000000000000 2,3333333333333300 4,0000000000000000 0,3333333333333330 3,0000000000000000 0,4444444444444440 2,0000000000000000 0,1111111111111110 1,7500000000000000 0,5000000000000000 1,6666666666666700 1,7500000000000000 3,0000000000000000 0,7500000000000000 0,6000000000000000 2,6666666666666700 4,5000000000000000 1,2857142857142900 6,0000000000000000 
2,3333333333333300 3,0000000000000000 0,5714285714285710 2,2500000000000000 1,5000000000000000 1,1250000000000000 1,0000000000000000 1,5000000000000000 2,6666666666666700 0,5555555555555560 1,4000000000000000 0,3333333333333330 1,0000000000000000 0,8571428571428570 0,6000000000000000 1,1428571428571400 1,8000000000000000 4,0000000000000000 0,6250000000000000 1,0000000000000000 0,2857142857142860 2,0000000000000000 0,3333333333333330 5,0000000000000000 2,0000000000000000 6,0000000000000000 0,3333333333333330 0,2857142857142860 2,0000000000000000 0,7500000000000000 0,6250000000000000 1,0000000000000000 0,1666666666666670 1,0000000000000000 0,1111111111111110 1,3333333333333300 0,7500000000000000 0,5714285714285710 0,5000000000000000 1,2000000000000000 1,6000000000000000 1,1250000000000000 0,6000000000000000 0,2857142857142860 0,7777777777777780 2,0000000000000000 1,8000000000000000 0,3333333333333330 2,2500000000000000 1,0000000000000000 
1,3333333333333300 1,5000000000000000 3,0000000000000000 6,0000000000000000 1,0000000000000000 8,0000000000000000 0,3333333333333330 1,0000000000000000 0,8000000000000000 0,5000000000000000 1,0000000000000000 1,2857142857142900 1,2857142857142900 4,0000000000000000 1,1250000000000000 3,0000000000000000 0,3750000000000000 1,6666666666666700 8,0000000000000000 5,0000000000000000 1,0000000000000000 0,1428571428571430 2,0000000000000000 0,6666666666666670 0,5714285714285710 0,4444444444444440 0,1111111111111110 0,7500000000000000 1,6666666666666700 1,2500000000000000 2,0000000000000000 0,2500000000000000 0,7142857142857140 0,5000000000000000 1,0000000000000000 0,8333333333333330 1,2500000000000000 0,5000000000000000 1,6000000000000000 2,3333333333333300 0,1111111111111110 5,0000000000000000 0,2857142857142860 1,0000000000000000 0,4285714285714290 0,7500000000000000 1,0000000000000000 0,5555555555555560 0,6666666666666670 1,0000000000000000 
1,2000000000000000 0,2500000000000000 0,6250000000000000 0,6666666666666670 0,8888888888888890 0,6666666666666670 2,3333333333333300 1,7500000000000000 3,5000000000000000 0,8750000000000000 1,0000000000000000 1,0000000000000000 0,8750000000000000 1,5000000000000000 0,8750000000000000 2,3333333333333300 0,5000000000000000 8,0000000000000000 0,8571428571428570 1,0000000000000000 0,1111111111111110 6,0000000000000000 1,1250000000000000 0,3333333333333330 0,5555555555555560 1,1250000000000000 0,5000000000000000 1,1250000000000000 8,0000000000000000 0,5000000000000000 8,0000000000000000 1,3333333333333300 0,7777777777777780 1,2857142857142900 0,2500000000000000 0,3333333333333330 1,0000000000000000 2,6666666666666700 0,5555555555555560 0,5000000000000000 1,2857142857142900 1,1250000000000000 0,8000000000000000 1,3333333333333300 2,6666666666666700 0,7500000000000000 0,6250000000000000 0,4285714285714290 0,6250000000000000 2,5000000000000000 
0,2222222222222220 0,8571428571428570 1,5000000000000000 0,7500000000000000 0,6666666666666670 0,1666666666666670 1,4000000000000000 1,7500000000000000 0,2500000000000000 0,2500000000000000 0,6666666666666670 1,0000000000000000 0,7500000000000000 3,5000000000000000 0,2222222222222220 2,5000000000000000 0,7500000000000000 1,5000000000000000 0,1428571428571430 5,0000000000000000 1,3333333333333300 0,5000000000000000 1,2500000000000000 0,3750000000000000 1,8000000000000000 1,2000000000000000 3,0000000000000000 0,7500000000000000 0,1666666666666670 3,5000000000000000 1,3333333333333300 0,2857142857142860 1,5000000000000000 0,8571428571428570 1,6000000000000000 0,3333333333333330 1,0000000000000000 1,2000000000000000 0,5555555555555560 4,0000000000000000 2,6666666666666700 7,0000000000000000 0,3750000000000000 0,3333333333333330 0,1250000000000000 0,5555555555555560 1,2500000000000000 9,0000000000000000 1,1666666666666700 0,5000000000000000 
1,0000000000000000 1,0000000000000000 1,7500000000000000 1,0000000000000000 0,8750000000000000 0,7142857142857140 1,3333333333333300 1,6666666666666700 1,0000000000000000 0,6250000000000000 1,0000000000000000 1,6000000000000000 1,6000000000000000 0,8571428571428570 2,5000000000000000 0,2500000000000000 0,2500000000000000 4,5000000000000000 2,0000000000000000 1,0000000000000000 1,2000000000000000 0,2857142857142860 0,1250000000000000 1,6666666666666700 1,5000000000000000 0,5000000000000000 0,5000000000000000 1,0000000000000000 1,1666666666666700 9,0000000000000000 9,0000000000000000 0,1111111111111110 1,3333333333333300 0,8000000000000000 2,3333333333333300 1,5000000000000000 1,0000000000000000 3,5000000000000000 0,3333333333333330 0,5714285714285710 1,0000000000000000 6,0000000000000000 0,1666666666666670 0,4000000000000000 0,7500000000000000 0,4000000000000000 0,2857142857142860 1,3333333333333300 1,0000000000000000 0,5000000000000000 
0,6000000000000000 0,3333333333333330 1,8000000000000000 1,0000000000000000 0,7142857142857140 0,1428571428571430 1,0000000000000000 2,0000000000000000 1,5000000000000000 2,3333333333333300 3,0000000000000000 0,5000000000000000 2,0000000000000000 0,3333333333333330 7,0000000000000000 1,7500000000000000 0,5000000000000000 1,7500000000000000 2,0000000000000000 0,2500000000000000 0,6666666666666670 0,5000000000000000 0,8750000000000000 0,2222222222222220 0,3333333333333330 0,8888888888888890 0,5000000000000000 0,6000000000000000 0,6250000000000000 1,2500000000000000 0,5714285714285710 3,0000000000000000 1,2500000000000000 0,3333333333333330 0,5000000000000000 1,0000000000000000 0,5555555555555560 2,2500000000000000 0,8750000000000000 7,0000000000000000 2,6666666666666700 4,5000000000000000 0,5000000000000000 0,3750000000000000 9,0000000000000000 0,1428571428571430 0,5714285714285710 2,3333333333333300 1,0000000000000000 0,5000000000000000 
0,5000000000000000 1,5000000000000000 1,7500000000000000 5,0000000000000000 5,0000000000000000 2,3333333333333300 0,3750000000000000 0,1250000000000000 2,3333333333333300 1,0000000000000000 0,2000000000000000 0,1250000000000000 1,3333333333333300 0,3333333333333330 0,7777777777777780 0,5000000000000000 1,0000000000000000 1,1666666666666700 0,5000000000000000 1,1666666666666700 0,1111111111111110 1,0000000000000000 1,7500000000000000 2,2500000000000000 1,0000000000000000 1,8000000000000000 0,2222222222222220 3,5000000000000000 0,3333333333333330 3,0000000000000000 0,5000000000000000 1,1428571428571400 0,5714285714285710 0,3750000000000000 3,0000000000000000 9,0000000000000000 0,3333333333333330 0,1428571428571430 3,0000000000000000 1,0000000000000000 0,2500000000000000 2,0000000000000000 0,7777777777777780 1,5000000000000000 0,1111111111111110 3,0000000000000000 0,3333333333333330 1,1428571428571400 0,7777777777777780 5,0000000000000000 
1,3333333333333300 0,1250000000000000 0,3333333333333330 2,6666666666666700 0,7777777777777780 0,5000000000000000 0,3333333333333330 0,6666666666666670 0,2500000000000000 0,6666666666666670 1,1666666666666700 1,5000000000000000 1,2500000000000000 0,1666666666666670 0,3750000000000000 1,6000000000000000 0,5000000000000000 9,0000000000000000 0,6250000000000000 2,2500000000000000 0,1666666666666670 8,0000000000000000 3,0000000000000000 2,0000000000000000 3,0000000000000000 1,4000000000000000 0,1428571428571430 0,1428571428571430 4,0000000000000000 1,0000000000000000 0,2000000000000000 1,0000000000000000 1,6666666666666700 1,1250000000000000 1,0000000000000000 0,2000000000000000 0,7500000000000000 1,5000000000000000 1,0000000000000000 1,0000000000000000 0,4444444444444440 1,6666666666666700 0,7500000000000000 0,1250000000000000 0,6666666666666670 0,2857142857142860 1,5000000000000000 1,0000000000000000 0,7142857142857140 1,0000000000000000 
0,7142857142857140 1,8000000000000000 0,1666666666666670 6,0000000000000000 0,2000000000000000 3,0000000000000000 7,0000000000000000 1,0000000000000000 1,2500000000000000 0,5555555555555560 0,5000000000000000 0,7777777777777780 6,0000000000000000 1,1250000000000000 0,7142857142857140 1,0000000000000000 1,3333333333333300 0,1666666666666670 0,6666666666666670 5,0000000000000000 0,6666666666666670 0,1666666666666670 1,2857142857142900 1,3333333333333300 1,0000000000000000 2,3333333333333300 1,1250000000000000 0,1250000000000000 2,6666666666666700 0,8000000000000000 0,2000000000000000 1,7500000000000000 1,1250000000000000 1,1428571428571400 0,8571428571428570 0,8571428571428570 1,8000000000000000 3,0000000000000000 8,0000000000000000 0,1111111111111110 1,2000000000000000 1,0000000000000000 0,3333333333333330 0,5000000000000000 9,0000000000000000 0,7142857142857140 0,5000000000000000 0,8571428571428570 0,8333333333333330 2,6666666666666700 
1,2857142857142900 0,3333333333333330 0,5714285714285710 6,0000000000000000 0,3333333333333330 1,2857142857142900 3,5000000000000000 0,6000000000000000 2,0000000000000000 0,6250000000000000 7,0000000000000000 1,6666666666666700 0,7500000000000000 0,3750000000000000 0,2500000000000000 0,7777777777777780 0,2857142857142860 4,0000000000000000 0,7142857142857140 0,4285714285714290 0,1250000000000000 1,1666666666666700 0,3333333333333330 1,0000000000000000 0,5000000000000000 0,2500000000000000 1,2500000000000000 0,6666666666666670 7,0000000000000000 2,3333333333333300 2,0000000000000000 0,8333333333333330 0,2500000000000000 3,0000000000000000 0,3750000000000000 0,2857142857142860 0,3333333333333330 0,5000000000000000 2,5000000000000000 1,1428571428571400 0,6666666666666670 2,0000000000000000 0,7500000000000000 0,5714285714285710 0,3333333333333330 0,7777777777777780 1,1428571428571400 2,2500000000000000 4,0000000000000000 0,6000000000000000 
2,0000000000000000 4,5000000000000000 1,1428571428571400 1,1428571428571400 0,4444444444444440 0,1666666666666670 4,0000000000000000 1,0000000000000000 5,0000000000000000 0,8000000000000000 0,2000000000000000 1,1666666666666700 0,1111111111111110 1,8000000000000000 2,2500000000000000 0,2500000000000000 0,3750000000000000 0,6250000000000000 0,5000000000000000 2,0000000000000000 0,4444444444444440 0,1111111111111110 4,0000000000000000 0,6666666666666670 0,5000000000000000 0,3750000000000000 0,2000000000000000 3,5000000000000000 2,6666666666666700 0,2857142857142860 3,0000000000000000 0,4444444444444440 2,0000000000000000 0,5000000000000000 3,0000000000000000 1,1428571428571400 0,4285714285714290 0,5000000000000000 0,6000000000000000 2,0000000000000000 2,2500000000000000 1,2857142857142900 7,0000000000000000 0,3750000000000000 2,2500000000000000 1,7500000000000000 0,5714285714285710 1,0000000000000000 0,6666666666666670 1,0000000000000000 
0,3750000000000000 1,0000000000000000 1,2857142857142900 1,0000000000000000 2,3333333333333300 1,2857142857142900 1,1250000000000000 3,0000000000000000 0,4000000000000000 1,8000000000000000 1,6666666666666700 6,0000000000000000 0,8888888888888890 0,5555555555555560 0,5000000000000000 3,0000000000000000 0,3750000000000000 1,4000000000000000 0,2500000000000000 1,1250000000000000 1,0000000000000000 3,0000000000000000 1,0000000000000000 0,6000000000000000 0,2857142857142860 0,2500000000000000 0,6000000000000000 0,2222222222222220 2,6666666666666700 0,1250000000000000 0,5000000000000000 7,0000000000000000 0,5000000000000000 0,4285714285714290 0,5714285714285710 1,4000000000000000 0,2000000000000000 1,2500000000000000 0,2500000000000000 1,1666666666666700 0,6250000000000000 0,8000000000000000 0,8333333333333330 0,8888888888888890 0,7142857142857140 0,3333333333333330 0,6666666666666670 1,0000000000000000 0,1428571428571430 1,5000000000000000 
0,8571428571428570 8,0000000000000000 1,2857142857142900 1,6000000000000000 6,0000000000000000 4,0000000000000000 0,1428571428571430 1,0000000000000000 0,5000000000000000 1,6666666666666700 0,7777777777777780 0,6666666666666670 0,8750000000000000 1,4000000000000000 2,2500000000000000 1,6000000000000000 0,7500000000000000 2,0000000000000000 1,8000000000000000 0,5000000000000000 1,6000000000000000 0,6666666666666670 0,5000000000000000 0,4444444444444440 0,4285714285714290 1,7500000000000000 0,8750000000000000 0,1666666666666670 1,2000000000000000 0,2500000000000000 1,2500000000000000 0,6666666666666670 1,0000000000000000 1,0000000000000000 6,0000000000000000 1,0000000000000000 7,0000000000000000 0,7777777777777780 0,7777777777777780 2,3333333333333300 1,6000000000000000 1,5000000000000000 1,0000000000000000 1,7500000000000000 4,0000000000000000 5,0000000000000000 0,1250000000000000 0,6666666666666670 1,3333333333333300 0,1666666666666670 
3,0000000000000000 3,0000000000000000 0,1428571428571430 3,0000000000000000 0,4285714285714290 2,5000000000000000 0,6666666666666670 2,0000000000000000 0,2500000000000000 2,2500000000000000 0,6666666666666670 8,0000000000000000 0,1250000000000000 1,3333333333333300 0,1428571428571430 1,0000000000000000 2,0000000000000000 0,1250000000000000 1,0000000000000000 1,5000000000000000 0,4000000000000000 2,0000000000000000 0,5000000000000000 3,5000000000000000 1,0000000000000000 2,0000000000000000 1,6000000000000000 0,2857142857142860 0,1666666666666670 2,0000000000000000 3,5000000000000000 0,8333333333333330 1,6000000000000000 6,0000000000000000 1,0000000000000000 1,2500000000000000 0,1111111111111110 4,0000000000000000 0,4285714285714290 0,7500000000000000 0,3333333333333330 0,6666666666666670 1,1428571428571400 0,4285714285714290 1,0000000000000000 5,0000000000000000 1,6666666666666700 0,4000000000000000 0,5555555555555560 0,6000000000000000 
